Ubigeo,Distrito,Población total,Densidad,Altitud,Número de Centros Poblados,País fronterizo,Índice de Vulnerabilidad a la Inseguridad Alimentaria,Cámara de comercio,Índice de Desarrollo Humano,Porcentaje de la población en pobreza total,Porcentaje de Población Ocupada,"Devengado per cápita en soles (2020) - Actividad
19/","Devengado per cápita en soles (2020) - Inversión
19/"
110204,CHINCHA BAJA,12418,211.4726972,44,45,0,0.200649261,0,0.575108676,1.992541,44.36841753,422.8393981,100.4745214
110205,EL CARMEN,11884,18.68464363,160,51,0,0.261103272,0,0.533712319,3.129616,43.49958306,639.4197337,1478.058238
110206,GROCIO PRADO,20873,136.1517871,134,43,0,0.18805337,0,0.573674428,3.34979,52.3691209,265.6916865,825.85947
110207,PUEBLO NUEVO,52772,284.2730962,146,1,0,0.20388943,0,0.592470463,3.22399,53.99722047,234.4871583,249.2925414
110208,SAN JUAN DE YÁNAC,488,2.727817746,2555,53,0,0.652075768,0,0.34063469,10.64054,133.9104386,1692.791678,506.4412161
110209,SAN PEDRO DE HUACARPANA,1601,6.913913239,3812,31,0,0.653400302,0,0.30068588,10.64054,38.28838239,2307.37329,439.0563069
110210,SUNAMPE,24279,1658.949881,94,5,0,0.173179328,0,0.598768399,3.379569,51.61309065,303.1693314,93.64503561
110211,TAMBO DE MORA,4803,256.7272727,37,10,0,0.17085278,0,0.593545472,2.585728,49.30226459,481.739414,290.1705931
110101,ICA,127159,209.9108742,432,10,0,0.177638531,1,0.663721631,2.165357,57.20470412,3494.260589,623.2186059
110102,LA TINGUIÑA,31288,411.0636567,463,26,0,0.178092957,0,0.633445286,2.993514,59.75350404,258.5692321,114.721348
110103,LOS AQUIJES,16487,206.3022437,446,21,0,0.232634962,0,0.632136637,6.411604,60.99810875,359.4816106,258.8892968
110104,OCUCAJE,3707,3.827481088,332,28,0,0.285439134,0,0.559789545,1.531918,52.85555482,975.8907799,494.6213588
110105,PACHACÚTEC,6082,227.3281114,424,13,0,0.206043422,0,0.628226842,4.387934,57.78244273,240.9807121,44.27070572
110106,PARCONA,51097,3127.19954,472,14,0,0.165627956,0,0.61634429,3.132139,50.24496776,242.6447876,168.5928103
110107,PUEBLO NUEVO,4744,185.0543478,417,22,0,0.238087356,0,0.601739176,0.70023014,59.93065301,375.1916283,80.14310981
110108,SALAS,18113,36.93457313,452,121,0,0.251149654,0,0.60531646,5.490567,66.4931286,548.4232105,263.1843031
110109,SAN JOSE DE LOS MOLINOS,6176,22.45870044,542,26,0,0.18119061,0,0.62673209,5.1643,50.5973569,413.9498676,143.5291995
110110,SAN JUAN BAUTISTA,12575,295.0738916,459,24,0,0.192158639,0,0.655051228,2.880511,49.51137891,442.9311673,286.5775279
110111,SANTIAGO,23896,10.03940756,395,55,0,0.200748444,0,0.626104231,3.082752,54.01501458,305.5008792,278.3012849
110112,SUBTANJALLA,19075,144.6151467,445,8,0,0.210856199,0,0.635078159,4.354553,65.48435214,209.470847,57.60931696
110113,TATE,4158,790.2404526,417,9,0,0.21376282,0,0.615176513,4.290589,49.09758887,241.591516,74.66874351
110114,YAUCA DEL ROSARIO,1144,1.952525017,861,42,0,0.580876887,0,0.383645951,6.443243,47.40665348,789.8771434,1181.743552
110302,CHANGUILLO,2007,2.783703297,260,30,0,0.383244753,0,0.53565638,3.317797,42.0276988,2138.355755,157.5706032
110303,EL INGENIO,2998,6.699976466,463,40,0,0.300750852,0,0.555822504,2.553786,43.70407788,365.1355769,2602.795334
110304,MARCONA,13144,9.608224223,36,18,0,0.229927659,0,0.67714255,2.243134,60.63724137,868.7419818,1640.661847
110301,NASCA,26523,27.06887602,618,63,0,0.20374912,1,0.598885277,3.023548,49.58891701,3797.261734,264.3513491
110305,VISTA ALEGRE,13899,41.66698274,618,30,0,0.225533664,0,0.592483925,3.895312,66.55291715,500.021345,94.30568067
110402,LLIPATA,1473,10.14072403,317,11,0,0.341535687,0,0.597917461,3.664045,42.73923072,429.430196,1834.549211
110401,PALPA,7390,61.88279978,371,43,0,0.210392892,0,0.618190198,5.117471,46.74429776,970.2353233,1509.807812
110403,RÍO GRANDE,2773,10.32264199,369,35,0,0.295929253,0,0.596431874,2.825618,40.37893015,1065.289687,227.5691864
110404,SANTA CRUZ,1083,5.389127884,546,30,0,0.323309481,0,0.569611688,6.609853,35.88736344,648.4798911,176.4075907
110405,TIBILLO,426,1.380929155,2192,46,0,0.378726959,0,0.548856839,8.612403,42.98062392,964.9243709,462.6565121
110502,HUANCANO,1799,2.349912721,1039,37,0,0.311203957,0,0.537267589,3.98449,31.94330504,1745.073545,628.5392102
110503,HUMAY,5521,6.56986774,426,39,0,0.264752924,0,0.547606469,5.87026,42.36354876,1217.607809,333.7423072
110504,INDEPENDENCIA,12547,52.37570684,235,38,0,0.2507689,0,0.5368584,3.947185,43.01178394,864.2923906,326.995183
110505,PARACAS,4033,4.961267606,14,13,0,0.234825373,0,0.629218479,4.926614,90.86263301,3300.257387,640.189286
110501,PISCO,56054,3037.785016,39,13,0,0.204398513,1,0.587612825,3.123501,52.53266694,1383.574176,287.8508984
110506,SAN ANDRÉS,13496,461.3434728,16,17,0,0.21546495,0,0.525712144,2.730565,43.54689028,409.4870308,570.6657462
110507,SAN CLEMENTE,19584,195.4095268,116,19,0,0.21473223,0,0.572373401,4.783545,53.76548102,446.0310805,79.14438455
110508,TÚPAC AMARU INCA,14835,315.2847873,113,9,0,0.197201848,0,0.569669482,3.670807,47.04264892,356.269932,154.6466568
170202,FITZCARRALD,1285,0.135094552,282,11,0,0.617960334,0,0.403662931,16.918182,35.18853689,1167.854182,1357.778622
170204,HUEPETUHE,7199,4.966112471,444,28,0,0.368130744,0,0.649242948,6.808265,69.70076398,366.4628276,546.2021588
170203,MADRE DE DIOS,9604,0.946534878,246,21,0,0.349781692,0,0.589623434,1.922952,34.96869994,2082.547756,869.0896802
170201,MANU,2703,0.391102839,535,25,0,0.431960881,0,0.546307365,10.757411,41.02835567,5000.199724,2726.83634
170302,IBERIA,6879,2.565389986,268,22,1,0.289068818,0,0.658170697,7.588064,39.59025912,747.6037125,2023.027943
170301,IÑAPARI,1315,0.141244649,238,7,1,0.285044193,0,0.679576986,2.149282,107.0365487,3024.58919,1152.492464
170303,TAHUAMANU,2817,0.863491394,261,15,1,0.399883628,0,0.597617605,3.383291,50.30388881,1652.961245,734.1732753
170102,INAMBARI,8247,3.510366894,351,33,0,0.35976851,0,0.584760779,5.689339,75.76630524,8489.963366,1748.641537
170104,LABERINTO,4892,2.667246188,192,32,0,0.374796987,0,0.530687923,9.938976,51.32533581,704.485129,1213.893194
170103,LAS PIEDRAS,5632,1.710699766,239,58,1,0.36962378,0,0.525748216,4.843215,107.8512854,392.8803408,600.1499052
170101,TAMBOPATA,61031,5.061354111,204,55,1,0.31848979,1,0.633163974,4.787605,70.86734388,2013.695852,740.3845525
180202,CHOJATA,2271,1.273675024,3634,85,0,0.559642613,0,0.414898891,24.29267,18.28067854,2177.522685,3609.969815
180203,COALAQUE,1359,4.560142176,2300,27,0,0.533361018,0,0.450657204,17.08282,37.16324947,1467.593924,581.6123118
180204,ICHUÑA,4155,2.777723191,3794,210,0,0.532967687,0,0.487331335,34.399632,31.16998211,4628.002225,1289.584896
180205,LA CAPILLA,1796,0.931653008,1817,34,0,0.454491258,0,0.635180853,17.08282,17.45132813,2249.087386,4748.165173
180206,LLOQUE,1400,2.703871095,3325,35,0,0.51581192,0,0.487905193,24.29267,21.29240847,3920.944172,4977.563459
180207,MATALAQUE,1060,1.064192524,2577,32,0,0.50425452,0,0.487629708,29.977255,21.96068761,3410.085396,2022.289022
180201,OMATE,3996,11.21528886,2169,38,0,0.227173805,0,0.617070379,7.46908,41.35639236,10515.745,3293.282668
180208,PUQUINA,3093,4.370315251,3092,42,0,0.562108397,0,0.51831009,17.08282,37.28892523,3610.528945,1545.784277
180209,QUINISTAQUILLAS,1031,2.884565767,1789,24,0,0.296584368,0,0.600810018,10.066104,31.09547291,4184.322809,5900.043041
180210,UBINAS,3847,2.663022971,3395,81,0,0.520771503,0,0.470978979,24.29267,22.38994305,4432.755839,1011.9214
180211,YUNGA,1592,6.682318945,3619,22,0,0.607637525,0,0.50314759,24.29267,16.20096008,3118.416108,2671.829176
180302,EL ALGARROBAL,254,2.384203481,136,35,0,0.312296212,0,0.651774611,8.885689,637.3501101,2035.331404,2019.049702
180301,ILO,60653,263.7947954,33,4,0,0.148444831,1,0.683156965,6.166155,51.4386616,1634.188978,959.53484
180303,PACOCHA,4571,17.30359678,77,6,0,0.157195926,0,0.76796075,1.030027,46.39996815,1548.282928,1428.368692
180102,CARUMAS,4958,1.325615718,3054,258,0,0.511198521,0,0.541987625,26.46084,28.92472598,7176.184895,2825.894808
180103,CUCHUMBAYA,2075,22.63983427,3156,7,0,0.548983276,0,0.547495861,26.46084,23.85942106,1359.072013,4708.133732
180101,MOQUEGUA,50556,17.53666714,1428,106,0,0.181747675,1,0.70193938,7.023362,64.57890584,5208.081542,2285.119169
180104,SAMEGUA,6716,160.2238209,1615,28,0,0.183825433,0,0.726691132,5.229743,64.45271795,1065.964825,2569.697621
180105,SAN CRISTÓBAL,3632,6.529950436,3472,39,0,0.561056256,0,0.493917769,39.932577,26.98423972,1585.5707,1764.259314
180106,TORATA,6856,4.912538963,2203,128,0,0.210504711,0,0.74377832,6.052455,57.80277814,2016.436762,3393.404395
210202,ACHAYA,4124,32.9501626,3868,45,0,0.799592137,0,0.125082811,44.30589,34.00787268,1126.013945,628.2981386
210203,ARAPA,8897,25.94209489,3846,77,0,0.674588442,0,0.280226499,39.81321,30.77792317,804.9635713,191.6385357
210204,ASILLO,17951,43.91151435,3927,151,0,0.655421853,0,0.262375485,42.454188,21.39616544,620.8178305,547.4170714
210201,AZÁNGARO,29011,51.28659029,3878,147,0,0.407470524,0,0.438408888,42.957575,31.76496294,1173.959225,3054.385546
210205,CAMINACA,4005,33.65332244,3857,31,0,0.745145798,0,0.232450139,39.81321,28.5346718,1048.861386,73.41710297
210206,CHUPA,14371,55.87598631,3847,47,0,0.675283313,0,0.29756034,44.30589,14.4051626,537.7543739,2027.624661
210207,JOSÉ DOMINGO CHOQUEHUANCA,5403,68.67919117,3887,21,0,0.441914737,0,0.379808122,36.426182,22.37741735,554.8340155,161.1933598
210208,MUÑANI,7886,9.782992583,3925,47,0,0.714337766,0,0.270366434,44.30589,18.61196123,811.5589437,311.3725846
210209,POTONI,6883,6.937557011,4133,66,0,0.649580479,0,0.305741401,60.250277,14.87382467,1343.929854,1539.571693
210210,SAMÁN,14937,72.1989501,3836,44,0,0.752062321,0,0.181017495,34.868154,33.81387802,544.8609584,145.5889549
210211,SAN ANTÓN,9507,16.71198819,3971,75,0,0.64804852,0,0.312380753,33.639159,16.69595517,613.4754219,278.1112076
210212,SAN JOSÉ,6253,14.92769565,4094,83,0,0.716775835,0,0.220903732,45.01491,23.60356334,523.3863767,1191.947275
210213,SAN JUAN DE SALINAS,4196,36.1509434,3841,63,0,0.690850377,0,0.275434406,39.81321,20.4200952,614.1011247,797.8466649
210214,SANTIAGO DE PUPUJA,6070,16.83539682,3933,49,0,0.733491182,0,0.192208961,36.13236,30.25998801,639.9143671,1026.341209
210215,TIRAPATA,3266,16.11734514,3903,25,0,0.730916381,0,0.194256107,36.13236,29.13739765,1484.095339,2592.598436
210302,AJOYANI,2015,6.206579361,4272,96,0,0.559738219,0,0.399411503,50.977107,30.32199496,945.2878588,797.0031474
210303,AYAPATA,9273,5.981073827,3481,73,0,0.667618394,0,0.381644539,43.773203,49.69478532,1239.229917,616.3176045
210304,COASA,12475,1.973735768,3768,99,0,0.671264768,0,0.280905619,65.642954,15.65392587,794.4805346,457.2386444
210305,CORANI,3764,5.507684733,4039,168,0,0.703426719,0,0.2305951,67.815792,27.84812095,1356.021731,454.5690805
210306,CRUCERO,8804,10.93774286,4146,203,0,0.474514067,0,0.379827611,44.348432,31.19170684,809.5128651,816.1121764
210307,ITUATA,6359,5.019195696,3787,139,0,0.705313325,0,0.354483017,48.041521,48.11964652,1029.619388,513.6033864
210301,MACUSANI,12158,14.20898248,4311,125,0,0.418131888,0,0.405193298,52.257186,32.55462953,3986.963697,775.1673306
210308,OLLACHEA,5103,11.45034324,2746,46,0,0.649925828,0,0.324909651,44.553477,46.1363357,587.6401378,2121.369764
210309,SAN GABÁN,4191,3.448615724,641,68,0,0.619479299,0,0.460548516,37.092151,84.25955884,945.1365862,321.5621606
210310,USICAYOS,12229,5.581951432,3781,123,0,0.77435112,0,0.198206254,48.14547,28.982789,2497.198782,1128.372598
210402,DESAGUADERO,20468,70.56281915,3849,35,1,0.45138526,0,0.424116046,50.694041,27.0423195,894.7312366,273.4509988
210403,HUACULLANI,15259,6.84834392,3945,73,0,0.606275976,0,0.267190865,52.319026,13.08638763,1417.550248,954.4829006
210401,JULI,24842,32.71190205,3878,138,1,0.506532371,0,0.413854532,39.666341,28.67553764,1267.347125,937.8534568
210404,KELLUYO,18361,10.7972909,3858,67,1,0.624555945,0,0.339542542,43.306796,12.4635769,1900.783031,2162.520545
210405,PISACOMA,12610,2.940563304,3932,184,1,0.723480582,0,0.269697482,47.907451,25.66881027,2110.267838,1080.910939
210406,POMATA,18613,40.94307073,3878,57,1,0.65734756,0,0.316509089,48.431941,23.09888164,713.4018009,385.0662481
210407,ZEPITA,20670,31.80562417,3836,161,1,0.717913389,0,0.239436206,57.952966,25.68338601,820.729396,232.2307622
210502,CAPAZO,1895,0.777483762,4402,42,1,0.592219234,0,0.376560778,46.302706,29.64416978,1858.746696,2868.934567
210505,CONDURIRI,4458,2.942317062,3969,40,0,0.643201113,0,0.365992248,53.14545,22.1653038,731.2860088,381.2131599
210501,ILAVE,56332,59.95975165,3907,232,1,0.521710694,0,0.402019837,40.509857,35.48328797,941.6846565,644.9273668
210503,PILCUYO,14820,71.24203822,3841,67,1,0.695517302,0,0.261364119,36.305582,34.93250625,359.3824086,196.948937
210504,SANTA ROSA,6910,1.4888947,3981,81,0,0.654556036,0,0.336723888,53.14545,23.83291159,1406.338654,835.5490341
210602,COJATA,4546,5.598175174,4354,74,1,0.642931402,0,0.299264713,40.721501,36.689779,918.0248267,467.5145834
210601,HUANCANÉ,22128,60.47639013,3866,139,1,0.53275162,0,0.40322102,39.198705,35.6871779,1224.503331,144.2920495
210603,HUATASANI,4290,27.22758362,3849,42,0,0.644305706,0,0.267915618,44.312121,21.89805956,694.2485169,255.2384687
210604,INCHUPALLA,3754,11.99183476,3930,100,0,0.729966044,0,0.215944724,38.55466,36.43340409,1086.858263,102.9980006
210605,PUSI,6807,36.94246058,3851,53,1,0.716710925,0,0.239904966,50.983848,21.69090117,467.9497939,93.77968083
210606,ROSASPATA,5904,19.26891565,3891,99,0,0.710167944,0,0.24763535,38.55466,33.02594484,342.1388001,406.2326855
210607,TARACO,15317,75.52772447,3848,83,1,0.664908528,0,0.312013668,50.112703,32.44123313,315.5704286,135.9087075
210608,VILQUE CHICO,9993,20.60755337,3851,159,1,0.706631243,0,0.236471555,40.011771,29.97403804,348.8471538,315.505428
210702,CABANILLA,5819,14.12964969,3890,97,0,0.596308947,0,0.345523402,45.256903,31.96825841,456.7799856,688.5480575
210703,CALAPUJA,1558,15.38570418,3851,32,0,0.696334958,0,0.289549627,53.484382,47.60975376,462.0538638,217.1205428
210701,LAMPA,11848,19.79817111,3881,56,0,0.520609379,0,0.445174561,53.628814,52.32647027,1632.388051,502.8048027
210704,NICASIO,2876,24.13844436,3868,26,0,0.643473446,0,0.308896656,38.30581,24.37115299,706.1423589,2140.198822
210705,OCUVIRI,2753,2.909161296,4227,628,0,0.499055803,0,0.574421179,31.73768,47.66029475,1300.340129,436.5967202
210706,PALCA,3163,4.411521613,4082,33,0,0.647307158,0,0.465326129,38.30581,32.88879309,802.7564403,789.3103279
210707,PARATIA,5364,3.468083964,4352,15,0,0.546539187,0,0.463607844,31.73768,19.71590935,2772.250286,1809.09005
210708,PUCARÁ,6348,11.74479167,3894,58,0,0.668248355,0,0.332186196,55.467086,39.90821523,566.4605258,115.8515679
210709,SANTA LUCÍA,8027,5.038009112,4053,107,0,0.433071971,0,0.469859976,47.675876,33.69758777,520.4280346,710.2699079
210710,VILAVILA,2426,7.302904564,4316,47,0,0.495428979,0,0.406348484,50.844203,23.44579482,1184.940892,3502.861556
210802,ANTAUTA,5236,9.187795715,4152,103,0,0.407145143,0,0.55493994,40.676865,42.05384988,703.0994594,332.4067083
210801,AYAVIRI,23662,27.5342006,3937,200,0,0.307868183,0,0.532461328,32.781609,41.14109852,2213.316784,1681.987199
210803,CUPI,2658,9.876312719,3984,93,0,0.59301573,0,0.34480236,42.33295,32.31221312,726.4210066,190.2644612
210804,LLALLI,4045,14.88260307,3998,87,0,0.569422126,0,0.328978901,42.33295,21.49989311,675.433059,670.8706957
210805,MACARI,8293,11.48742913,3979,162,0,0.595259964,0,0.321933301,55.696807,29.41097616,517.5472661,131.9039057
210806,NUÑOA,11607,4.468311396,4038,216,0,0.574634552,0,0.378515966,48.306792,25.04101988,584.6601292,296.6004364
210807,ORURILLO,10895,23.4401794,3915,161,0,0.713217199,0,0.275875586,53.241338,21.85525962,654.2907575,130.944879
210808,SANTA ROSA,7216,8.401022293,4010,85,0,0.541847467,0,0.377229318,44.967778,28.24613696,503.7488705,689.8882018
210809,UMACHIRI,4270,11.50327605,3943,68,0,0.601851702,0,0.395861382,23.676939,43.16591153,663.5118941,2475.777955
210902,CONIMA,3697,52.98149417,3862,44,1,0.705411971,0,0.238657539,39.87445,33.07533379,523.6265252,175.6188745
210903,HUAYRAPATA,4333,9.723187846,3912,40,1,0.749599993,0,0.137899351,64.259599,24.54142063,452.1831144,1225.422336
210901,MOHO,17837,32.98810583,3902,170,1,0.707229137,0,0.300179208,48.083311,29.54704757,2247.876056,349.3062417
210904,TILALI,3261,65.54517134,3843,43,1,0.715832114,0,0.295327387,39.87445,38.31578973,392.1095754,511.1905703
210102,ACORA,29939,12.32554905,3848,232,1,0.668308616,0,0.3247058,46.856716,31.11952682,604.5154211,104.2353108
210103,AMANTANI,4431,352.2,3871,16,1,0.769551814,0,0.284849889,59.36641,31.76086031,406.193922,175.3227333
210104,ATUNCOLLA,5559,45.28619529,3844,60,0,0.706866741,0,0.285466579,52.275156,31.9914734,529.9036059,837.5841158
210105,CAPACHICA,11881,85.94737741,3872,81,1,0.720768511,0,0.234084382,46.146733,20.51623659,649.3196213,478.7404184
210106,CHUCUITO,8294,68.62518567,3893,51,1,0.580469489,0,0.349277629,40.824878,25.48468365,449.7430748,69.09016114
210107,COATA,7680,81.45192308,3839,66,1,0.726001263,0,0.2054782,61.15427,10.46758924,593.6957443,3576.108103
210108,HUATA,6848,28.44212626,3863,72,1,0.690713286,0,0.288675247,40.80439,12.87359069,1688.737508,437.0112918
210109,MAÑAZO,5689,14.43007768,3949,132,0,0.528732896,0,0.436076048,47.429555,30.83820862,795.6084931,940.4951755
210110,PAUCARCOLLA,5063,30.9927076,3864,89,1,0.673480988,0,0.320402615,59.302346,27.25628438,821.6692865,103.2443188
210111,PICHACANI,5863,4.157993976,3962,108,0,0.584509552,0,0.327922689,45.110145,33.14100146,737.3099396,623.8033274
210112,PLATERÍA,8648,32.60404879,3835,73,1,0.654930115,0,0.28845251,49.100581,32.29786713,544.7889369,397.0781964
210101,PUNO,130463,316.6120313,3848,210,1,0.259925365,1,0.648890196,12.829234,48.79487641,5431.263635,1426.358986
210113,SAN ANTONIO,2640,4.053085601,4330,80,0,0.703024149,0,0.289371485,46.663025,45.56762174,3011.580282,844.4223707
210114,TIQUILLACA,2154,5.964319414,3912,85,0,0.675347328,0,0.324164917,46.575372,27.02935002,791.5178734,130.452546
210115,VILQUE,3258,17.00036215,3878,49,0,0.645712733,0,0.341195794,57.469274,20.73459317,967.5959495,907.2405721
211002,ANANEA,21072,5.262037549,4705,88,1,0.31141597,0,0.618411562,15.526519,36.40484301,1776.103238,1892.089962
211003,PEDRO VILCA APAZA,2616,3.870557254,3873,54,0,0.710770965,0,0.288812661,54.947264,27.64802074,1583.952881,340.1335662
211001,PUTINA,21475,16.76550023,3878,41,0,0.462747276,0,0.378190833,47.526202,19.55622341,1306.607672,870.9649624
211004,QUILCAPUNCU,5328,11.32466225,3928,36,0,0.670828581,0,0.25607179,53.814228,23.29969507,963.8820167,280.6299248
211005,SINA,1528,11.34430643,3181,38,1,0.682958484,0,0.381313097,51.519975,43.39767936,1434.900367,2488.93753
211102,CABANA,4588,27.04073629,3912,93,0,0.648866951,0,0.329505578,45.196192,40.73082267,540.7218082,441.6054284
211103,CABANILLAS,5396,4.085836503,3894,40,0,0.436381757,0,0.438776788,35.482501,29.99659561,1070.161966,371.2379911
211104,CARACOTO,6337,38.818344,3844,77,0,0.617699146,0,0.36469295,34.565637,44.03788067,635.6401108,852.4427485
211101,JULIACA,232883,518.4573571,3877,36,0,0.292419612,1,0.575973435,21.666747,43.26928814,721.481041,570.5342462
211105,SAN MIGUEL,(**),234.3596059,3875,16,0,0.284864485,0,0.522567997,24.372846,#VALOR!,432.3113078,275.8676476
211209,ALTO INAMBARI,7799,5.631711827,1352,82,0,0.652488291,0,0.432375578,36.502457,44.92604304,615.8028635,786.037959
211202,CUYOCUYO,5614,13.15909587,3425,53,0,0.627138138,0,0.349524374,36.09379,31.03564076,752.3377515,150.9594465
211203,LIMBANI,3874,1.39608207,3333,90,0,0.633509278,0,0.405463675,45.41504,34.84524641,717.3350492,616.0637809
211204,PATAMBUCO,4462,11.2098029,3650,32,0,0.764142692,0,0.21460812,51.650617,32.08100097,420.1894698,626.1854926
211205,PHARA,5056,12.82614118,3485,136,0,0.677845418,0,0.388295254,31.63421,48.97999318,684.1901595,316.5466278
211206,QUIACA,2322,5.617325296,2970,40,0,0.617859542,0,0.417656157,45.41504,44.35613667,551.9333863,1702.304507
211207,SAN JUAN DEL ORO,10133,21.75611241,1308,32,1,0.535691023,0,0.462952385,45.41504,20.86916746,815.9950431,1421.511264
211210,SAN PEDRO DE PUTINA PUNCO,10955,1.653338008,948,68,1,0.652296245,0,0.466904707,36.09379,52.95921822,527.9532848,727.2326035
211201,SANDIA,11831,22.82074707,2206,49,0,0.567082107,0,0.367733463,34.291383,39.49617485,1844.108116,863.9714691
211208,YANAHUAYA,2476,3.465501558,1419,15,1,0.634976387,0,0.377472447,31.63421,44.91465203,840.9739974,189.8196299
211302,ANAPIA,2356,131.6561845,3864,20,1,0.6932832,0,0.310323052,57.021176,49.4636475,892.1109156,81.19004777
